acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs
5776,SC,29405,Discover,4379,01016051,1,0.9980,0,131,35,223,1
5777,CA,94806,Wells,1306,08012189,8,0.7368,-0.31,127,63,36,1
5778,IL,60025,Discover,1985,08921641,8,0.6037,-0.5,119,90,27,9
5779,CO,80640,Discover,5357,07012461,7,0.9489,-0.05,95,91,53,3
5780,CA,91763,Wells,4846,07012509,7,0.2854,-1.25,93,27,12,2
5781,FL,33611,Wells,2398,04013271,4,0.8379,-0.18,123,88,67,2
5782,IA,50158,Associates,1114,01019574,1,0.6075,-0.5,108,64,44,4
5783,KS,66502,Chase,2969,02014069,2,0.0695,-2.67,139,69,158,1
5784,FL,33619,Bank_Of_Am,2757,01019436,1,0.9834,-0.02,132,99,99,2
5785,GA,30501,Discover,4169,02014542,2,0.8390,-0.18,106,43,63,13
5786,CA,91340,Wells,1443,06012715,6,0.3008,-1.2,94,39,43,3
5787,MI,48446,Discover,2471,05012974,5,0.0600,-2.81,142,20,5,3
5788,MA,02301,Associates,7062,06012611,6,0.2504,-1.38,100,48,5,1
5789,MD,20735,Discover,2281,01015721,1,0.9696,-0.03,118,79,170,1
5790,TX,75142,Discover,1484,10011533,10,0.3593,-1.02,120,22,40,1
5791,PA,17567,Chase_Rev,1189,04013163,4,0.4689,-0.76,97,71,4,1
5792,FL,33181,Discover,7556,01014852,1,0.1548,-1.87,126,87,53,2
5793,MN,56031,Associates,708,01016195,1,0.3146,-1.16,106,42,51,3
5794,MD,21012,Associates,5663,07012532,7,0.4755,-0.74,99,13,29,1
5795,NC,27627,Discover,7028,02014582,2,0.4420,-0.82,143,18,243,1
5796,CA,93657,Bank_Of_Am,606,09012077,9,0.5301,-0.63,123,96,76,6
5797,KY,41051,Wells,2876,01015617,1,0.9065,-0.1,120,54,22,4
5798,NY,14215,Discover,4975,07012546,7,0.6830,-0.38,90,60,14,6
5799,CA,94566,Bank_Of_Am,1214,01019282,1,0.7800,-0.25,125,4,18,1
5800,KY,42330,Chase_Rev,2458,04013290,4,0.0265,-3.63,116,32,12,3
5801,TN,38318,Discover,6318,07012423,7,0.1500,-1.9,84,52,65,2
5802,SC,29303,Discover,6240,10011723,10,0.9200,-0.08,98,84,8,2
5803,FL,32060,Associates,1556,01015847,1,0.6889,-0.37,134,20,67,20
5804,KY,40204,Discover,2431,04013063,4,0.7934,-0.23,138,73,33,1
5805,CA,92021,Wells,1288,02925570,2,0.2148,-1.54,100,94,78,14
5806,TX,78501,Discover,1087,08012286,8,0.2985,-1.21,135,90,39,2
5807,ME,04924,Associates,1464,02014399,2,0.8521,-0.16,128,68,90,1
5808,MD,20886,Bank_Of_Am,983,03013421,3,0.5022,-0.69,100,27,202,4
5809,GA,31717,Discover,3936,06012717,6,0.4172,-0.87,121,48,39,8
5810,MN,55413,Discover,1539,01019101,1,0.5915,-0.53,125,74,50,4
5811,CA,95111,Chase_Bony,1142,07012421,7,0.7006,-0.36,135,1,79,3
5812,PA,15219,Chase_Rev,2125,01017234,1,0.0810,-2.51,96,94,21,2
5813,NY,12945,Discover,3694,03013451,3,0.3758,-0.98,120,97,53,1
5814,IL,60005,Associates,1977,06012618,6,0.9619,-0.04,147,2,87,1
5815,NC,27105,Discover,5546,03013650,3,0.2275,-1.48,139,95,13,1
5816,MO,63049,Discover,2385,01016989,1,0.0699,-2.66,120,94,106,3
5817,NC,28518,Chase_Rev,1001,02014593,2,0.4884,-0.72,109,42,102,1
5818,GA,31146,Associates,2810,07012482,7,0.2366,-1.44,112,33,33,1
5819,CA,94546,Bank_Of_Am,9452,08921364,8,0.1523,-1.88,133,32,66,1
5820,GA,30736,Wells,3252,01015569,1,0.5807,-0.54,144,17,27,2
5821,FL,33319,Discover,6849,01016257,1,0.5691,-0.56,122,53,18,1
5822,FL,33322,Associates,3410,06012768,6,0.2351,-1.45,134,52,59,7
5823,PA,19440,Discover,1035,03013367,3,0.8475,-0.17,131,1,136,10
5824,AR,72450,Chase_Rev,1550,06012756,6,0.9496,-0.05,92,23,57,3
5825,TN,38569,Chase_Rev,3057,03013380,3,0.0730,-2.62,114,29,94,1
5826,GA,30228,Discover,5785,01016423,1,0.8338,-0.18,125,54,61,4
5827,MA,01225,Discover,1587,03013526,3,0.4231,-0.86,135,3,33,7
5828,CA,94552,Wells,1131,06012702,6,0.1997,-1.61,121,21,50,2
5829,CA,91343,Discover,1702,03013423,3,0.0437,-3.13,133,30,132,2
5830,TX,76903,Discover,4346,10011438,10,0.4559,-0.79,122,81,108,1
5831,MD,21223,Bank_Of_Am,6835,01018451,1,0.7485,-0.29,136,33,94,1
5832,NJ,08733,Chase_Rev,1979,02014013,2,0.8314,-0.18,133,7,83,1
5833,CA,92234,Wells,2074,05012825,5,0.2014,-1.6,124,45,58,4
5834,CA,94550,Wells,1278,06012607,6,0.4115,-0.89,119,45,193,4
5835,KY,40299,Associates,2998,02014434,2,0.5366,-0.62,130,32,76,10
5836,MA,02124,Associates,411,02014047,2,0.9945,-0.01,117,76,129,5
5837,IL,60013,Discover,2935,04013143,4,0.4459,-0.81,108,48,66,1
5838,FL,32148,Chase,4340,05012797,5,0.4036,-0.91,142,63,314,2
5839,CA,90048,Wells,5877,04013116,4,0.1402,-1.96,120,87,95,2
5840,FL,33161,Associates,1585,01015912,1,0.9449,-0.06,119,92,54,1
5841,FL,33401,Associates,382,02014477,2,0.8271,-0.19,90,51,99,1
5842,TX,75248,Discover,1745,09012041,9,0.5238,-0.65,111,80,72,5
5843,MO,63130,Associates,1683,03013663,3,0.2997,-1.2,112,64,308,1
5844,CA,94597,Associates,3960,01014903,1,0.9654,-0.04,93,50,191,3
5845,FL,33179,Discover,6221,08921576,8,0.8464,-0.17,110,2,213,1
5846,MI,48203,Bank_Of_Am,2851,03013374,3,0.9065,-0.1,138,59,24,1
5847,TX,77803,Discover,4380,01017714,1,0.5419,-0.61,77,47,115,1
5848,FL,32803,Bank_Of_Am,2634,01019482,1,0.3940,-0.93,114,63,32,1
5849,MS,39744,Discover,5702,10011374,10,0.8714,-0.14,141,49,5,2
5850,CA,93245,Wells,1738,07012359,7,0.7028,-0.35,145,77,40,3
5851,PA,15421,Chase_Rev,7075,07012394,7,0.3061,-1.18,69,79,66,2
5852,CA,94063,Associates,3801,01019304,1,0.6871,-0.38,98,19,35,1
5853,OK,73006,Discover,1783,02013881,2,0.7245,-0.32,116,67,77,1
5854,TX,76131,Discover,2128,10011656,10,0.9334,-0.07,134,8,81,2
5855,TN,37086,Chase_Rev,2473,04013199,4,0.5002,-0.69,109,18,115,1
5856,NM,87701,Associates,4233,10011592,10,0.8752,-0.13,113,74,86,5
5857,IN,46208,Discover,986,01015672,1,0.6281,-0.47,141,91,19,2
5858,IL,60103,Associates,5071,07012378,7,0.9225,-0.08,132,82,91,1
5859,TX,75234,Discover,3653,03013384,3,0.8921,-0.11,135,6,301,1
5860,MD,20743,Associates,4152,01016013,1,0.4202,-0.87,94,22,375,1
5861,CA,91737,Wells,1928,03013438,3,0.0325,-3.43,107,35,104,1
5862,NY,11520,Chase_Rev,6150,07012425,7,0.9228,-0.08,124,9,123,2
5863,WI,53403,Associates,4287,01015012,1,0.3166,-1.15,102,55,17,2
5864,GA,31220,Discover,2011,03013608,3,0.6427,-0.44,137,96,49,6
5865,AR,71923,Discover,1628,05012887,5,0.9666,-0.03,135,30,83,4
5866,NY,10473,Chase,2623,04013012,4,0.1091,-2.22,126,50,32,1
5867,CA,90670,Discover,2963,01014774,1,0.7515,-0.29,116,88,393,3
5868,MD,21220,Bank_Of_Am,7424,02013739,2,0.6256,-0.47,132,97,322,1
5869,ID,83642,Chase,4365,08012195,8,0.8103,-0.21,136,43,52,2
5870,TX,75503,Discover,1047,01019381,1,0.7159,-0.33,137,46,94,1
5871,NC,28677,Associates,883,02014453,2,0.4087,-0.89,122,91,169,4
5872,MO,64030,Associates,2568,01015153,1,0.2648,-1.33,132,27,51,2
5873,MS,39208,Discover,2393,06012766,6,0.0443,-3.12,132,85,243,1
5874,FL,32605,Discover,1490,08012186,8,0.4419,-0.82,113,49,42,4
5875,IN,46106,Chase,6442,08000000,8,0.1948,-1.64,142,13,70,6
5876,TX,79927,Discover,3341,01018515,1,0.6323,-0.46,122,7,120,4
5877,KY,41102,Discover,3467,02014080,2,0.1900,-1.66,129,78,110,4
5878,PA,19320,Chase,4195,02013816,2,0.1282,-2.05,121,2,296,1
5879,CA,94577,Discover,4847,01015909,1,0.1518,-1.89,144,79,58,1
5880,CA,95351,Wells,1753,05012831,5,0.1916,-1.65,135,84,47,1
5881,IL,60618,Discover,3046,04013200,4,0.5668,-0.57,130,38,60,1
5882,OH,44116,Discover,8291,09012082,9,0.2781,-1.28,110,16,99,11
5883,CA,90701,Wells,2006,02014723,2,0.6897,-0.37,109,52,19,1
5884,TX,78017,Discover,1579,09011944,9,0.7300,-0.31,122,28,98,1
5885,TX,77627,Discover,4430,01018783,1,0.8616,-0.15,136,96,100,2
5886,MD,21401,Discover,2321,01017384,1,0.4903,-0.71,147,28,140,1
5887,RI,02840,Chase,977,08000000,8,0.5313,-0.63,124,1,39,2
5888,WA,98124,Bank_Of_Am,321,07012538,7,0.4821,-0.73,129,48,33,6
5889,PA,15237,Chase_Rev,4098,05012948,5,0.9717,-0.03,122,22,99,5
5890,IL,60078,Chase,1113,03013323,3,0.3556,-1.03,135,84,32,2
5891,LA,70764,Chase,2670,03013420,3,0.8422,-0.17,105,15,105,2
5892,IL,60643,Bank_Of_Am,469,02014027,2,0.2486,-1.39,117,53,107,2
5893,FL,33611,Discover,1606,03013610,3,0.8311,-0.19,140,59,90,1
5894,OH,43201,Discover,1763,03013409,3,0.4655,-0.76,139,56,49,11
5895,CA,92314,Bank_Of_Am,5166,08012159,8,0.5588,-0.58,147,1,78,1
5896,CA,92021,Associates,1175,08000000,8,0.1754,-1.74,142,40,13,5
5897,IL,60639,Associates,3578,01016602,1,0.3844,-0.96,99,95,167,1
5898,CA,93405,Wells,3698,06012680,6,0.0701,-2.66,126,1,54,2
5899,MI,48224,Discover,1796,04013263,4,0.4720,-0.75,116,49,78,2
5900,PA,15213,Discover,2597,06012615,6,0.1688,-1.78,114,97,45,5
5901,MI,48166,Associates,6266,09011975,9,0.7384,-0.3,112,79,91,2
5902,NJ,08085,Discover,3093,05012967,5,0.1165,-2.15,133,38,85,2
5903,CA,90802,Wells,3014,03013517,3,0.6396,-0.45,127,54,35,6
5904,CA,93247,Bank_Of_Am,1325,04013285,4,0.3572,-1.03,130,46,11,1
5905,TX,76542,Discover,7056,02014513,2,0.3598,-1.02,107,97,95,1
5906,MI,48661,Wells,2307,01016068,1,0.6063,-0.5,135,89,40,1
5907,CA,95205,Bank_Of_Am,938,01019321,1,0.3378,-1.09,128,85,37,2
5908,AZ,85331,Bank_Of_Am,1249,07012509,7,0.0444,-3.11,130,78,65,1
5909,NY,11233,Wells,3287,01014814,1,0.8094,-0.21,101,84,73,1
5910,SC,29687,Chase,2584,04923517,4,0.7324,-0.31,113,71,17,1
5911,NE,68347,Bank_Of_Am,886,07012390,7,0.7001,-0.36,75,37,30,12
5912,MO,65202,Discover,5767,06012709,6,0.7134,-0.34,121,50,152,1
5913,AZ,85365,Discover,7310,10011734,10,0.6601,-0.42,128,51,77,12
5914,NY,11229,Associates,8370,09011966,9,0.8626,-0.15,123,3,115,2
5915,LA,70001,Discover,2186,06012640,6,0.6675,-0.4,148,88,10,2
5916,CA,91977,Wells,2015,05012909,5,0.9445,-0.06,103,98,8,2
5917,WA,98024,Bank_Of_Am,581,09011919,9,0.0501,-2.99,100,95,110,2
5918,NJ,07513,Chase_Rev,1742,03013546,3,0.4783,-0.74,133,31,46,2
5919,TX,75103,Discover,2125,09011969,9,0.9108,-0.09,106,30,66,7
5920,CA,90202,Bank_Of_Am,940,07012464,7,0.7358,-0.31,120,15,65,6
5921,CA,91001,Wells,1720,05012943,5,0.7208,-0.33,115,4,8,2
5922,GA,30281,Chase,3280,05012960,5,0.9671,-0.03,133,85,117,1
5923,CA,95122,Discover,4940,08000000,8,0.9994,0,128,49,3,2
5924,NC,27878,Associates,3017,02013783,2,0.6547,-0.42,135,59,28,1
5925,NY,14450,Discover,3650,01016712,1,0.7672,-0.27,119,73,40,1
5926,NV,89121,Wells,1659,07012374,7,0.6280,-0.47,141,85,177,1
5927,SC,29461,Wells,3139,03013446,3,0.8952,-0.11,140,8,82,6
5928,ND,58476,Discover,6706,10010182,10,0.0897,-2.41,102,15,143,8
5929,AZ,85019,Chase_Rev,4493,09012074,9,0.8408,-0.17,120,72,75,2
5930,CA,92679,Wells,4769,06012732,6,0.8033,-0.22,137,90,39,5
5931,ID,83401,Associates,1418,03013596,3,0.5410,-0.61,112,96,234,1
5932,CA,92646,Chase,3418,08012345,8,0.2881,-1.24,81,88,20,2
5933,MN,55810,Associates,1529,03923575,3,0.0490,-3.02,97,62,37,5
5934,CA,96130,Chase,2562,04013061,4,0.1515,-1.89,120,60,67,2
5935,MA,01702,Wells,3972,03013323,3,0.1579,-1.85,128,38,255,21
5936,CA,92109,Associates,4748,04013165,4,0.0561,-2.88,86,79,170,1
5937,CA,91606,Discover,1714,04013039,4,0.1304,-2.04,133,61,101,3
5938,TN,37814,Chase,2667,06012744,6,0.7032,-0.35,127,24,38,1
5939,NJ,07112,Bank_Of_Am,1354,02014423,2,0.1568,-1.85,110,65,19,7
5940,NY,12187,Discover,4395,01014954,1,0.7867,-0.24,126,77,38,3
5941,GA,30542,Discover,1698,03013591,3,0.2965,-1.22,113,31,47,3
5942,CA,93702,Wells,978,08012208,8,0.3582,-1.03,96,93,23,3
5943,TX,75048,Discover,1557,10011564,10,0.6757,-0.39,110,30,100,1
5944,NJ,07002,Bank_Of_Am,2100,01019227,1,0.0792,-2.54,141,79,9,7
5945,CA,92869,Wells,2317,01016536,1,0.7599,-0.27,103,62,20,1
5946,TN,37209,Discover,4347,01016073,1,0.0605,-2.81,126,40,38,5
5947,AR,71730,Associates,5417,02014531,2,0.6892,-0.37,124,66,86,1
5948,OK,74820,Discover,2474,01015332,1,0.8635,-0.15,133,13,34,1
5949,TN,37207,Associates,1783,03013438,3,0.8917,-0.11,116,47,86,1
5950,NY,11570,Associates,1647,08000000,8,0.3709,-0.99,138,78,129,1
5951,NM,87110,Discover,1602,05012968,5,0.2611,-1.34,134,61,116,2
5952,CA,92055,Bank_Of_Am,2334,01017460,1,0.9164,-0.09,117,1,45,8
5953,CA,90404,Wells,3657,05012929,5,0.6218,-0.48,119,71,18,1
5954,TX,75222,Wells,2524,10011358,10,0.3158,-1.15,98,67,27,5
5955,NC,28311,Associates,2046,01014920,1,0.2280,-1.48,146,21,176,2
5956,PA,18447,Discover,1457,05012936,5,0.7499,-0.29,120,1,68,12
5957,CA,92173,Wells,1184,02013719,2,0.7949,-0.23,123,39,13,3
5958,PA,17754,Discover,1785,01017252,1,0.1725,-1.76,143,70,56,2
5959,TX,77627,Bank_Of_Am,5676,01015735,1,0.4005,-0.92,139,36,130,1
5960,MI,48184,Discover,2258,01017068,1,0.7099,-0.34,123,35,296,6
5961,MO,63366,Discover,1621,08000000,8,0.3277,-1.12,130,54,51,4
5962,NY,10467,Bank_Of_Am,2457,01017442,1,0.7179,-0.33,102,62,114,3
5963,MI,49007,Discover,2971,08012330,8,0.4494,-0.8,100,76,47,2
5964,MA,02124,Wells,3961,01016754,1,0.8203,-0.2,139,8,128,3
5965,MA,02368,Chase,3134,03013318,3,0.6030,-0.51,131,41,81,2
5966,NY,14891,Discover,3824,01019413,1,0.3309,-1.11,110,72,47,1
5967,PA,19132,Chase_Rev,1762,03013366,3,0.3355,-1.09,136,83,39,1
5968,AZ,85746,Wells_FIB,4938,07012383,7,0.2205,-1.51,138,65,103,2
5969,CA,90018,Wells,2425,06012706,6,0.1760,-1.74,118,34,30,15
5970,TN,38106,Discover,1925,01019541,1,0.2838,-1.26,138,56,110,4
5971,CA,91764,Wells,3089,08012154,8,0.3571,-1.03,133,46,42,1
5972,IL,60901,Discover,7849,04013142,4,0.2208,-1.51,82,97,118,4
5973,CA,91911,Wells,2864,03013360,3,0.3453,-1.06,145,94,50,1
5974,AZ,85021,Wells,1172,08000000,8,0.3539,-1.04,145,19,66,1
5975,NY,14513,Discover,3219,03013447,3,0.4126,-0.89,77,94,176,2
5976,NV,89104,Bank_Of_Am,2204,09921183,9,0.4818,-0.73,119,12,17,2
5977,CA,92286,Associates,2798,04013224,4,0.7086,-0.34,121,5,84,1
5978,TN,38128,Discover,4557,06012667,6,0.0093,-4.68,135,72,50,10
5979,FL,33618,Discover,7987,09011959,9,0.0704,-2.65,140,78,145,2
5980,LA,70125,Associates,7589,01019263,1,0.4543,-0.79,106,82,75,1
5981,CA,93065,Wells,2252,04013067,4,0.2167,-1.53,129,60,24,1
5982,NC,28779,Associates,2113,03013545,3,0.0683,-2.68,128,56,47,13
5983,VT,05770,Chase,1226,07012551,7,0.6635,-0.41,137,66,10,3
5984,OH,43452,Chase,8779,09012109,9,0.8936,-0.11,92,13,74,1
5985,NJ,07065,Discover,2444,04013290,4,0.0659,-2.72,131,40,146,5
5986,CA,93230,Discover,3177,09012087,9,0.7551,-0.28,141,83,303,2
5987,KY,41572,Discover,1374,05012973,5,0.6517,-0.43,120,56,55,3
5988,FL,33181,Chase_Rev,2945,04013016,4,0.9328,-0.07,113,15,67,1
5989,PA,15613,Discover,3615,04013048,4,0.8393,-0.18,138,43,427,1
5990,NV,89108,Wells,1079,08000000,8,0.4517,-0.79,143,90,2,1
5991,NY,10468,Wells,2186,01015690,1,0.3829,-0.96,99,76,128,8
5992,CA,92336,Bank_Of_Am,607,08012220,8,0.5041,-0.68,125,33,30,2
5993,MN,55444,Discover,1752,01016720,1,0.1467,-1.92,134,57,68,2
5994,CA,90744,Wells,1407,01015631,1,0.9861,-0.01,124,82,108,2
5995,TX,76006,Bank_Of_Am,6078,10011141,10,0.6633,-0.41,125,81,34,4
5996,CA,93241,Discover,3696,04013029,4,0.1839,-1.69,112,47,46,3
5997,AZ,85206,Discover,6678,10011348,10,0.1822,-1.7,94,47,3,2
5998,NY,14619,Associates,853,08000000,8,0.8975,-0.11,146,8,5,1
5999,MI,48144,Discover,1321,01016105,1,0.1458,-1.93,114,35,57,4
6000,CA,92530,Wells,1153,02014603,2,0.3911,-0.94,100,99,96,2
6001,SC,29306,Wells,1432,01015594,1,0.5290,-0.64,119,12,132,2
6002,NY,12828,Associates,12466,02014232,2,0.3557,-1.03,102,14,129,4
6003,FL,34743,Discover,3348,07012444,7,0.3072,-1.18,139,34,37,2
6004,CA,95131,Wells,1272,06012679,6,0.2523,-1.38,108,89,68,3
6005,WA,98466,Bank_Of_Am,8949,10011702,10,0.2863,-1.25,90,60,136,2
6006,NC,27514,Chase_Rev,717,02014709,2,0.6563,-0.42,128,32,29,2
6007,TX,75418,Discover,1663,05012802,5,0.4144,-0.88,114,65,55,14
6008,CO,80906,Wells,1783,03013405,3,0.8693,-0.14,117,7,82,3
6009,OR,97701,Wells,1323,01016709,1,0.4374,-0.83,105,52,12,1
6010,OR,97213,Wells,1289,03013373,3,0.9668,-0.03,111,39,193,4
6011,CA,92503,Discover,5301,01014983,1,0.5554,-0.59,138,38,50,4
6012,CA,95691,Wells,2004,04013141,4,0.3787,-0.97,141,91,220,10
6013,CA,92646,Wells,811,08012160,8,0.2388,-1.43,121,75,1,1
6014,KS,66215,Chase_Rev,1601,02014030,2,0.7393,-0.3,132,18,65,4
6015,NY,11691,Discover,9045,01015744,1,0.3703,-0.99,139,4,44,3
6016,CA,92503,Chase,1080,06012592,6,0.8894,-0.12,125,60,65,1
6017,NJ,07105,Discover,1141,06012720,6,0.8073,-0.21,115,25,98,7
6018,NY,10021,Discover,5849,08000000,8,0.2616,-1.34,145,88,4,1
6019,IL,60115,Discover,1680,03013529,3,0.2437,-1.41,125,28,146,7
6020,PA,15043,Discover,6185,03013603,3,0.5419,-0.61,110,23,41,1
6021,OR,97401,Bank_Of_Am,2927,01015480,1,0.2987,-1.21,104,24,139,1
6022,CA,95608,Wells,8137,01018854,1,0.1098,-2.21,116,17,57,8
6023,NJ,08021,Discover,6030,08012351,8,0.4133,-0.88,114,37,82,4
6024,AR,72730,Bank_Of_Am,4053,01019301,1,0.7676,-0.26,132,8,6,2
6025,NY,11102,Discover,2996,04013177,4,0.7940,-0.23,126,59,35,1
6026,AZ,85548,Associates,1271,10011717,10,0.5767,-0.55,103,34,240,1
6027,CA,95205,Bank_Of_Am,460,08012297,8,0.2111,-1.56,134,30,23,4
6028,NC,27105,Discover,771,02014713,2,0.5581,-0.58,133,64,199,2
6029,AL,35209,Discover,2746,04013185,4,0.8959,-0.11,136,2,40,7
6030,NJ,07506,Chase,612,02013726,2,0.7844,-0.24,135,79,14,1
6031,FL,33166,Discover,8489,01015820,1,0.1793,-1.72,98,49,190,2
6032,GA,30038,Chase,4072,06012688,6,0.7982,-0.23,142,43,568,5
6033,WI,53545,Chase,2192,07012484,7,0.2588,-1.35,132,12,52,1
6034,CA,93304,Wells,1059,08000000,8,0.8355,-0.18,99,79,104,1
6035,NE,68507,Bank_Of_Am,8148,02013787,2,0.9688,-0.03,131,14,48,1
6036,FL,32750,Associates,2012,01019555,1,0.1396,-1.97,96,42,349,3
6037,FL,32708,Discover,1514,04013144,4,0.0749,-2.59,121,12,130,2
6038,CA,96001,Associates,4450,02014563,2,0.1695,-1.77,108,38,77,1
6039,IL,60013,Chase,3812,05012986,5,0.1255,-2.08,83,93,34,3
6040,PA,15074,Chase_Rev,2788,04013085,4,0.2182,-1.52,118,73,44,1
6041,MD,21234,Wells,4255,01019408,1,0.1258,-2.07,87,68,37,5
6042,IL,60615,Chase_Rev,1123,02013767,2,0.5864,-0.53,126,34,51,3
6043,TN,37388,Chase_Rev,1832,03013553,3,0.0064,-5.04,131,86,177,1
6044,MI,48307,Associates,8611,05012899,5,0.6794,-0.39,144,18,61,15
6045,CA,95035,Bank_Of_Am,507,02014326,2,0.9490,-0.05,100,87,265,2
6046,CA,92626,Bank_Of_Am,384,05012970,5,0.3912,-0.94,85,67,43,2
6047,CA,94117,Wells,488,04013078,4,0.3004,-1.2,127,45,28,2
6048,TX,77226,Wells_FIB,8224,02014306,2,0.9661,-0.03,129,79,55,1
6049,OH,45335,Discover,5935,07012463,7,0.2783,-1.28,125,58,7,2
6050,TX,78403,Associates,6022,07012495,7,0.8273,-0.19,131,59,24,2
6051,CA,94589,Wells,13747,02014507,2,0.5939,-0.52,124,50,66,1
6052,CA,90291,Wells,1066,03013650,3,0.5678,-0.57,102,75,36,6
6053,OH,44882,Associates,1044,08000000,8,0.9269,-0.08,108,63,120,1
6054,CO,80239,Associates,1197,04013032,4,0.4950,-0.7,126,79,109,9
6055,CA,94501,Discover,8114,01018516,1,0.5296,-0.64,99,87,74,2
6056,IA,51002,Associates,1124,08000000,8,0.9816,-0.02,144,23,34,3
6057,CA,90701,Bank_Of_Am,3467,01015771,1,0.0693,-2.67,104,93,86,5
6058,CA,91340,Bank_Of_Am,2349,04013186,4,0.2806,-1.27,96,90,169,2
6059,CA,93534,Associates,3486,10011779,10,0.3024,-1.2,118,67,77,13
6060,NY,10926,Associates,1251,05012963,5,0.8888,-0.12,119,59,240,1
6061,TX,75119,Discover,2186,10011837,10,0.5140,-0.67,119,69,121,1
6062,CA,95762,Wells,2281,01016651,1,0.8968,-0.11,124,89,65,3
6063,OR,97423,Bank_Of_Am,361,02013771,2,0.4445,-0.81,144,47,2,1
6064,MO,64118,Associates,4839,01016417,1,0.7574,-0.28,110,11,55,3
6065,TX,79072,Associates,2127,10011799,10,0.4444,-0.81,110,80,36,1
6066,MI,48111,Associates,1437,09012137,9,0.8213,-0.2,115,16,59,2
6067,CA,92505,Wells,3008,01016359,1,0.0206,-3.88,109,86,324,1
6068,MO,63873,Bank_Of_Am,3938,06012759,6,0.1718,-1.76,118,27,49,11
6069,TX,77546,Discover,7013,10011238,10,0.9461,-0.06,94,87,36,1
6070,FL,32922,Discover,3355,06922309,6,0.7312,-0.31,118,65,97,1
6071,OH,43078,Chase,2304,02014319,2,0.6270,-0.47,131,82,8,1
6072,MI,48843,Bank_Of_Am,3314,03013387,3,0.4767,-0.74,122,4,126,2
6073,FL,32818,Chase,1615,02014007,2,0.6152,-0.49,146,8,24,1
6074,TX,76016,Associates,6168,10011206,10,0.8132,-0.21,94,63,72,1
6075,AL,36619,Chase_Rev,2188,03013370,3,0.6306,-0.46,133,88,65,1
6076,CA,91750,Bank_Of_Am,3216,06012759,6,0.0756,-2.58,99,72,43,1
6077,TX,78238,Wells_FIB,9833,10010997,10,0.3284,-1.11,146,83,85,15
6078,OR,97305,Wells,372,02013788,2,0.9559,-0.05,116,99,53,3
6079,CA,92661,Bank_Of_Am,1007,04013047,4,0.4175,-0.87,140,54,104,1
6080,FL,32794,Associates,3937,09012086,9,0.1206,-2.12,111,25,128,5
6081,TX,78028,Discover,3562,06012745,6,0.4075,-0.9,126,30,182,2
6082,CA,93309,Wells,1198,04013142,4,0.1413,-1.96,111,92,147,3
6083,CA,93534,Associates,2053,05012891,5,0.5186,-0.66,134,43,21,4
6084,NY,12474,Bank_Of_Am,11579,09011986,9,0.7374,-0.3,109,91,4,3
6085,CA,92801,Wells,3952,07012494,7,0.0104,-4.56,136,40,206,1
6086,PA,15212,Discover,4112,05012784,5,0.1484,-1.91,113,75,51,1
6087,NC,28328,Discover,5705,01015700,1,0.2257,-1.49,114,52,155,1
6088,CA,92392,Associates,1905,02014713,2,0.2840,-1.26,96,94,57,1
6089,KY,41539,Discover,4002,02013871,2,0.6522,-0.43,118,5,32,1
6090,FL,33870,Chase,2105,04013211,4,0.4062,-0.9,126,51,27,7
6091,IN,46032,Chase,1419,04013029,4,0.7797,-0.25,121,50,26,2
6092,WA,98236,Discover,2353,01015490,1,0.5533,-0.59,105,25,38,1
6093,OH,45427,Associates,2547,04013026,4,0.8842,-0.12,106,72,50,1
6094,CA,94560,Chase,7789,04013153,4,0.2069,-1.58,106,54,108,5
6095,MI,48334,Discover,5985,06012735,6,0.3229,-1.13,112,60,64,3
6096,TN,38478,Associates,2418,05012807,5,0.3789,-0.97,137,59,56,1
6097,LA,71222,Associates,1179,04013076,4,0.2593,-1.35,130,11,213,1
6098,CA,91740,Bank_Of_Am,1059,01019411,1,0.9509,-0.05,135,60,25,1
6099,CA,92410,Discover,6289,07921931,7,0.3712,-0.99,128,1,31,17
6100,CA,95616,Wells,1480,03013374,3,0.3440,-1.07,95,67,33,9
6101,AZ,85706,Wells,1284,07012541,7,0.6545,-0.42,134,5,253,6
6102,CA,92020,Discover,2090,01016883,1,0.8634,-0.15,133,24,169,6
6103,NC,28103,Discover,1380,01016476,1,0.4985,-0.7,112,39,69,3
6104,NY,13210,Discover,811,04013228,4,0.8204,-0.2,129,53,4,1
6105,SC,29575,Discover,5718,01015136,1,0.6027,-0.51,145,43,31,1
6106,GA,30340,Discover,4210,08921613,8,0.1851,-1.69,134,72,19,6
6107,CA,93041,Wells,3430,02014357,2,0.6331,-0.46,130,50,38,10
6108,TX,75040,Discover,2676,04013061,4,0.1243,-2.09,119,97,167,1
6109,FL,33405,Chase,2143,04013186,4,0.2500,-1.39,129,6,296,2
6110,WA,98144,Associates,3344,02014316,2,0.4682,-0.76,124,48,8,1
6111,MI,48706,Discover,2911,04013144,4,0.8233,-0.19,102,96,73,2
6112,FL,33143,Associates,393,04013257,4,0.7839,-0.24,125,1,57,8
6113,CA,95691,Wells,4915,08012145,8,0.7636,-0.27,120,70,99,3
6114,MS,39466,Discover,7707,03924054,3,0.1260,-2.07,88,72,118,9
6115,CA,91702,Wells,2293,01016057,1,0.4049,-0.9,132,43,40,3
