customerid,credit,current_account,duration,previous_credit,purpose,amount,value_saving_stocks,tenure,install_rate,marital_status_sex,debtor_guarantors,living_at_current_address,valueable_assets,age,other_credits,apartment_type,credits_at_bank,occupation,num_dependents,broadband,foreign_worker
1641,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1642,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,more_than_1000_DM,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,skilled_worker,three_or_more,yes,yes
1643,good,more_than_200_DM,<06,paid_back_previous_credits_at_this_bank,other,from_2.5K_to_5K,not_available_or_no_savings,from_4_to_7_years,more_than_35_percent,female_not_single_or_male_single,none,less_than_1_year,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,up_to_two,no,yes
1644,good,0_to_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,no,yes
1645,good,more_than_200_DM,from_30_to_36,paid_back_previous_credits_at_this_bank,other,from_2.5K_to_5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1646,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,repair,from_2.5K_to_5K,more_than_1000_DM,less_than_1_year,from_20_to_35_percent,male_married_or_widowed,none,less_than_1_year,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,up_to_two,no,yes
1647,good,no_balance_or_debit,from_12_to_18,paid_back_previous_credits_at_this_bank,used_car,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,no
1648,good,no_running_account,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,male_married_or_widowed,Guarantor,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,up_to_two,no,yes
1649,good,no_running_account,<06,paid_back_previous_credits_at_this_bank,other,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,free_apartment,four_or_five,skilled_worker,up_to_two,no,yes
1650,good,no_balance_or_debit,from_18_to_24,paid_back_previous_credits_at_this_bank,other,from_2.5K_to_5K,less_than_100_DM,less_than_1_year,less_than_20_percent,male_divorced_or_separated,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1651,good,0_to_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,male_married_or_widowed,Guarantor,less_than_1_year,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1652,good,more_than_200_DM,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_5K_to_7.5K,more_than_1000_DM,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1653,bad,no_running_account,from_42_to_48,problematic_running_account,retraining,from_7.5K_to_10K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,female_not_single_or_male_single,Guarantor,more_than_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1654,good,more_than_200_DM,from_42_to_48,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_10K_to_15K,more_than_1000_DM,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,at_department_stores,rented_flat,one,skilled_worker,three_or_more,yes,yes
1655,bad,no_balance_or_debit,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,other,from_10K_to_15K,more_than_1000_DM,from_1_to_4_years,more_than_35_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,at_other_banks,owner_occupied_flat,one,skilled_worker,three_or_more,yes,yes
1656,good,more_than_200_DM,from_42_to_48,no_problems_current_credit_at_bank,furniture,from_10K_to_15K,from_100_to_500_DM,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,less_than_1_year,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1657,good,no_balance_or_debit,<06,no_previous_credit_or_paid_back_all_previous_credits,furniture,less_than_0.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1658,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,Guarantor,from_4_to_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,up_to_two,no,yes
1659,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,vacation,from_0.5K_to_1K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1660,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_0.5K_to_1K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1661,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_0.5K_to_1K,not_available_or_no_savings,unemployed,more_than_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,unemployed_or_unskilled_with_no_permanent_residence,three_or_more,no,yes
1662,bad,0_to_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,other,from_0.5K_to_1K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,house_or_land,from_26_to_39,at_other_banks,owner_occupied_flat,one,skilled_worker,up_to_two,no,yes
1663,bad,no_balance_or_debit,from_18_to_24,paid_back_previous_credits_at_this_bank,furniture,from_1K_to_1.5K,less_than_100_DM,less_than_1_year,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,at_other_banks,rented_flat,two_or_three,skilled_worker,up_to_two,no,yes
1664,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,furniture,from_1K_to_1.5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1665,good,no_balance_or_debit,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,household_appliances,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1666,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,less_than_1_year,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,up_to_two,no,yes
1667,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,at_department_stores,rented_flat,one,skilled_worker,three_or_more,yes,yes
1668,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,no
1669,good,no_running_account,from_06_to_12,paid_back_previous_credits_at_this_bank,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,car_or_other,from_26_to_39,at_other_banks,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,no
1670,good,more_than_200_DM,from_42_to_48,paid_back_previous_credits_at_this_bank,new_car,from_2.5K_to_5K,more_than_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,up_to_two,yes,yes
1671,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,more_than_1000_DM,unemployed,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1672,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,new_car,from_2.5K_to_5K,more_than_1000_DM,unemployed,from_20_to_35_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1673,good,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,less_than_100_DM,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,at_other_banks,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1674,bad,more_than_200_DM,from_42_to_48,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_2.5K_to_5K,more_than_1000_DM,from_1_to_4_years,less_than_20_percent,male_divorced_or_separated,none,from_1_to_4_years,not_available_or_no_assets,from_26_to_39,at_other_banks,rented_flat,one,skilled_worker,three_or_more,no,yes
1675,good,more_than_200_DM,from_30_to_36,paid_back_previous_credits_at_this_bank,new_car,from_5K_to_7.5K,from_500_to_1000_DM,more_than_7_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,executive,three_or_more,yes,yes
1676,good,more_than_200_DM,from_24_to_30,paid_back_previous_credits_at_this_bank,furniture,from_5K_to_7.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_25_percent,male_married_or_widowed,Co-Applicant,from_1_to_4_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1677,good,no_balance_or_debit,from_42_to_48,no_problems_current_credit_at_bank,retraining,from_5K_to_7.5K,more_than_1000_DM,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,skilled_worker,up_to_two,yes,yes
1678,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_7.5K_to_10K,not_available_or_no_savings,from_4_to_7_years,from_20_to_25_percent,male_married_or_widowed,none,from_4_to_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,executive,three_or_more,yes,yes
1679,good,no_running_account,from_24_to_30,paid_back_previous_credits_at_this_bank,new_car,from_10K_to_15K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,four_or_five,executive,up_to_two,yes,yes
1680,bad,no_balance_or_debit,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_10K_to_15K,not_available_or_no_savings,unemployed,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,one,executive,three_or_more,yes,yes
1681,good,more_than_200_DM,<06,hesitant_pmt_of_previous_credit,furniture,less_than_0.5K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_single,none,more_than_7_years,saving_contract_or_life_insurance,from_26_to_39,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1682,good,no_running_account,<06,paid_back_previous_credits_at_this_bank,other,from_0.5K_to_1K,from_500_to_1000_DM,from_4_to_7_years,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,yes,yes
1683,good,no_running_account,<06,paid_back_previous_credits_at_this_bank,other,from_0.5K_to_1K,not_available_or_no_savings,more_than_7_years,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1684,good,no_balance_or_debit,<06,paid_back_previous_credits_at_this_bank,vacation,from_0.5K_to_1K,more_than_1000_DM,from_4_to_7_years,more_than_35_percent,female_not_single_or_male_single,none,from_4_to_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1685,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_1K_to_1.5K,less_than_100_DM,from_4_to_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,not_available_or_no_assets,from_26_to_39,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1686,bad,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_1K_to_1.5K,not_available_or_no_savings,more_than_7_years,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,from_26_to_39,no_further_running_credits,rented_flat,one,skilled_worker,up_to_two,no,yes
1687,bad,0_to_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1K_to_1.5K,more_than_1000_DM,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,from_26_to_39,no_further_running_credits,owner_occupied_flat,two_or_three,skilled_worker,three_or_more,yes,yes
